문맥	야, 발자국이다. 흰 눈 위에 짝짝이 발자국 좀 봐. 짧은 발이 한 쌍, 긴 발도 한 쌍. 긴 발은 발가락이 다섯 개고, 짧은 발은 발가락이 네 개야. 누구 발자국일까? 소나무 밑에서 뚝 끊겼어. 쪼개진 도토리 껍질이랑 뜯어먹은 솔방울 좀 봐. 조그만 똥도 흩어져 있어. 어라? 땅을 후벼팠네. 나뭇가지에 얼기, 살기 둥지도 지어놨어. 누굴까? 나야, 나. 청설모야. 게울가에 난 발자국 좀 봐. 발자국이 네 개씩이고, 발가락은 다섯 개야. 돌 틈을 지나서 나무 밑으로 빠져나갔어. 누굴까? 샛노랑 오줌이랑 베베 꼬인 까만둥이 있네. 한쪽 끝은 뭉뚝하고, 한쪽 끝은 뾰족해. 뼈다귀랑 털이 들어있어. 누가 놓았을까? 나야, 나! 족제비야! 산기슭 눈밭에 뛰어간 발자국 좀 봐. 두 발은 길쭉하고, 두 발은 동글동글해. 억새밭으로 뛰어갔네. 누구 발자국일까? 여기저기 똥이 흩어져 있어. 동글납작하고 누렇게 말랐어. 늘 이리로 다니나봐. 길이 다 낫네. 누굴까? 나야 나! 매토끼야! 산빛 아래 난 발자국 좀 봐. 개 발자국이랑 닮았네. 동글동글한 발가락이 네 개고, 뾰족한 발뚝도 네 개야. 꽃무늬처럼 모여. 누굴까? 뭉뚝한 똥덩어리가 있네. 반질반질한 건 금방 눈똥인가 봐. 깨끗깨끗한 건 묵은 똥 같아. 누가 넣었을까? 나야 나! 너구리야! 얼음장 밑으로 누가 들어갔나 봐. 주르륵 미끄럼을 탔네. 발가락이 다섯 개야. 물갈키도 있나 봐. 발가락 사이가 붙어 있어. 꼬리를 질질 끌고 다녔네. 누굴까? 큰 바위 위에 똥이 있네. 물렁물렁하고 비린내가 나. 물고기 가시랑 비늘도 들어 있어. 누가 넣었을까? 나야, 나! 수달이야! 흰 눈 위에 동그란 발자국 좀 봐. 고양이 발자국을 닮았네. 발가락은 4개고, 발톱 자국은 없어. 누굴까? 저기 벨벳 꼬인 똥이 있네. 잘록 잘록 마디가 지고 한쪽 끝이 뾰족해. 하얀 짐승뼈랑 북실북실한 털도 있어. 누가 놓을까? 나야 나! 살쾡이야! 크고 작은 발자국 좀 봐. 때로 지나갔나 봐. 눈밭에 골이 다 생겼어. 발자국마다 큰 발굽도 두 개, 작은 발굽도 두 개야. 누굴까? 킁킁, 아이고, 구린내야. 똥 무더기가 있네. 나무 열매를 먹었나 봐. 씨앗이 박혀 있어. 어라? 가랑잎도 헤집고 흙도 팠어. 나무에 털도 붙어있네. 등을 부렸나 봐.
답변	매토끼
생성된 질문	무릎이 다섯 개의 발가락이 여섯 개야?

문맥	야, 발자국이다. 흰 눈 위에 짝짝이 발자국 좀 봐. 짧은 발이 한 쌍, 긴 발도 한 쌍. 긴 발은 발가락이 다섯 개고, 짧은 발은 발가락이 네 개야. 누구 발자국일까? 소나무 밑에서 뚝 끊겼어. 쪼개진 도토리 껍질이랑 뜯어먹은 솔방울 좀 봐. 조그만 똥도 흩어져 있어. 어라? 땅을 후벼팠네. 나뭇가지에 얼기, 살기 둥지도 지어놨어. 누굴까? 나야, 나. 청설모야. 게울가에 난 발자국 좀 봐. 발자국이 네 개씩이고, 발가락은 다섯 개야. 돌 틈을 지나서 나무 밑으로 빠져나갔어. 누굴까? 샛노랑 오줌이랑 베베 꼬인 까만둥이 있네. 한쪽 끝은 뭉뚝하고, 한쪽 끝은 뾰족해. 뼈다귀랑 털이 들어있어. 누가 놓았을까? 나야, 나! 족제비야! 산기슭 눈밭에 뛰어간 발자국 좀 봐. 두 발은 길쭉하고, 두 발은 동글동글해. 억새밭으로 뛰어갔네. 누구 발자국일까? 여기저기 똥이 흩어져 있어. 동글납작하고 누렇게 말랐어. 늘 이리로 다니나봐. 길이 다 낫네. 누굴까? 나야 나! 매토끼야! 산빛 아래 난 발자국 좀 봐. 개 발자국이랑 닮았네. 동글동글한 발가락이 네 개고, 뾰족한 발뚝도 네 개야. 꽃무늬처럼 모여. 누굴까? 뭉뚝한 똥덩어리가 있네. 반질반질한 건 금방 눈똥인가 봐. 깨끗깨끗한 건 묵은 똥 같아. 누가 넣었을까? 나야 나! 너구리야! 얼음장 밑으로 누가 들어갔나 봐. 주르륵 미끄럼을 탔네. 발가락이 다섯 개야. 물갈키도 있나 봐. 발가락 사이가 붙어 있어. 꼬리를 질질 끌고 다녔네. 누굴까? 큰 바위 위에 똥이 있네. 물렁물렁하고 비린내가 나. 물고기 가시랑 비늘도 들어 있어. 누가 넣었을까? 나야, 나! 수달이야! 흰 눈 위에 동그란 발자국 좀 봐. 고양이 발자국을 닮았네. 발가락은 4개고, 발톱 자국은 없어. 누굴까? 저기 벨벳 꼬인 똥이 있네. 잘록 잘록 마디가 지고 한쪽 끝이 뾰족해. 하얀 짐승뼈랑 북실북실한 털도 있어. 누가 놓을까? 나야 나! 살쾡이야! 크고 작은 발자국 좀 봐. 때로 지나갔나 봐. 눈밭에 골이 다 생겼어. 발자국마다 큰 발굽도 두 개, 작은 발굽도 두 개야. 누굴까? 킁킁, 아이고, 구린내야. 똥 무더기가 있네. 나무 열매를 먹었나 봐. 씨앗이 박혀 있어. 어라? 가랑잎도 헤집고 흙도 팠어. 나무에 털도 붙어있네. 등을 부렸나 봐.
답변	매토끼
생성된 질문	누굴까의 이름은 무엇인가?

문맥	야, 발자국이다. 흰 눈 위에 짝짝이 발자국 좀 봐. 짧은 발이 한 쌍, 긴 발도 한 쌍. 긴 발은 발가락이 다섯 개고, 짧은 발은 발가락이 네 개야. 누구 발자국일까? 소나무 밑에서 뚝 끊겼어. 쪼개진 도토리 껍질이랑 뜯어먹은 솔방울 좀 봐. 조그만 똥도 흩어져 있어. 어라? 땅을 후벼팠네. 나뭇가지에 얼기, 살기 둥지도 지어놨어. 누굴까? 나야, 나. 청설모야. 게울가에 난 발자국 좀 봐. 발자국이 네 개씩이고, 발가락은 다섯 개야. 돌 틈을 지나서 나무 밑으로 빠져나갔어. 누굴까? 샛노랑 오줌이랑 베베 꼬인 까만둥이 있네. 한쪽 끝은 뭉뚝하고, 한쪽 끝은 뾰족해. 뼈다귀랑 털이 들어있어. 누가 놓았을까? 나야, 나! 족제비야! 산기슭 눈밭에 뛰어간 발자국 좀 봐. 두 발은 길쭉하고, 두 발은 동글동글해. 억새밭으로 뛰어갔네. 누구 발자국일까? 여기저기 똥이 흩어져 있어. 동글납작하고 누렇게 말랐어. 늘 이리로 다니나봐. 길이 다 낫네. 누굴까? 나야 나! 매토끼야! 산빛 아래 난 발자국 좀 봐. 개 발자국이랑 닮았네. 동글동글한 발가락이 네 개고, 뾰족한 발뚝도 네 개야. 꽃무늬처럼 모여. 누굴까? 뭉뚝한 똥덩어리가 있네. 반질반질한 건 금방 눈똥인가 봐. 깨끗깨끗한 건 묵은 똥 같아. 누가 넣었을까? 나야 나! 너구리야! 얼음장 밑으로 누가 들어갔나 봐. 주르륵 미끄럼을 탔네. 발가락이 다섯 개야. 물갈키도 있나 봐. 발가락 사이가 붙어 있어. 꼬리를 질질 끌고 다녔네. 누굴까? 큰 바위 위에 똥이 있네. 물렁물렁하고 비린내가 나. 물고기 가시랑 비늘도 들어 있어. 누가 넣었을까? 나야, 나! 수달이야! 흰 눈 위에 동그란 발자국 좀 봐. 고양이 발자국을 닮았네. 발가락은 4개고, 발톱 자국은 없어. 누굴까? 저기 벨벳 꼬인 똥이 있네. 잘록 잘록 마디가 지고 한쪽 끝이 뾰족해. 하얀 짐승뼈랑 북실북실한 털도 있어. 누가 놓을까? 나야 나! 살쾡이야! 크고 작은 발자국 좀 봐. 때로 지나갔나 봐. 눈밭에 골이 다 생겼어. 발자국마다 큰 발굽도 두 개, 작은 발굽도 두 개야. 누굴까? 킁킁, 아이고, 구린내야. 똥 무더기가 있네. 나무 열매를 먹었나 봐. 씨앗이 박혀 있어. 어라? 가랑잎도 헤집고 흙도 팠어. 나무에 털도 붙어있네. 등을 부렸나 봐.
답변	매토끼
생성된 질문	무릎이 여섯 개야?

문맥	고양이 버스를 타고 떠나요 친구들, 안녕? 고양이 버스를 타고 떠나요 이야기를 들려주겠어요. 어디 가는지는 비밀이야. 나도 데려가줘. 알았어. 오늘은 너도 데리고 갈게. 오빠, 어디 가? 나도 데려가. 나 안 데리고 가면 크게 울어버릴 거야. 어쩔 수 없이 동생 별이도 함께 가기로 했어요. 콩콩콩콩! 무서운 개들이야! 빨리 계단으로 올라가! 옥상으로 올라갔더니 고양이 버스가 있었어요. 너희도 타! 고양이 버스는 어두운 밤길을 달려 긴 성에 도착했어요. 여기에서 무엇을 할 거니? 친구를 데리고 갈 거야. 눈에 안경을 쓰고 털이 부서졌어요. 북슬북슬한 동물이 고양이 버스에 훌쩍 올라탔어요. 안녕, 난 판다야. 판다는 대나무 잎을 먹으며 인사했어요. 여기에서도 친구를 데리고 갈 거야. 높고 세모난 벽 뒤에서 낙타가 걸어오더니 입을 우물거리며 말했어요. 그것을 저 위에 놓고 왔어. 그럼 내가 도와줄게. 거미는 작고 가느다란 거미줄을 타고 올라가 작은 상자를 가지고 왔어요. 자, 여기 있어. 나도 데리고 가. 고양이 버스가 다시 달려가요. 저 멀리 높은 탑에서 반짝이는 불빛이 보이네요. 저기에 가는 거야? 벼리가 물어봐요. 아니야. 꼭대기에 시끄러운 수탉이 있으니 조심해야 해. 수탉이 울면 아침이 오거든. 고양이 버스는 수탉이 깨지 않게 살금살금 지나갔어요. 그때 갑자기 바람이 불어와서 고양이 버스가 마구 흔들렸어요. 아! 상자가 떨어지고 말았어! 빨리 찾아야 하는데 이러다가 아침이 오겠어. 갱고루가 상자를 주머니 속에 넣고 뛰어가 버려요. 거기 서! 그 상자를 돌려줘! 그럼 상자가 떨어지지 않게 고양이 버스가 마구 흔들렸어요. 아! 상자가 떨어지고 말았어! 빨리 찾아야 하는데 이러다가 아침이 오겠어. 갱고루가 상자를 주머니 속에 넣고 뛰어가 버려요. 거기 서! 그 상자를 돌려줘! 나도 고양이 버스에 태워줘. 고양이 버스는 바다에 도착했어요. 바다를 건너려면 바람이 필요해. 커다란 코끼리가 나타나서 말했어요. 그럼 내가 도와줄게. 나도 데려가. 코끼리가 커다란 귀를 벌렁이자 하늘을 날아서 바다를 건널 수 있었어요. 이제 고양이 버스에는 빈자리가 없네요. 바다를 건너 고양이 버스는 밝은 불빛이 환히 비추는 도시에 도착했어요. 이제 거의 다 왔어? 이제 거의 다 왔어. 코니리아! 바퀴가 햇불에 걸렸어! 내가 도와줄게! 머리가 하얀 독수리가 고양이 버스를 잡고 하늘 높이 날기 시작했어요. 고양이 버스가 도착한 숲속에서는 번쩍번쩍 빛이 나고 음악소리가 들려요. 매일 밤 우리는 이렇게 모여서 잔치를 한단다. 오늘은 호랑이의 생일이야. 제주넘기를 하는 판다.
답변	호랑이의 생일
생성된 질문	고양이 버스에서 만난 친구는 누구인가?

문맥	고양이 버스를 타고 떠나요 친구들, 안녕? 고양이 버스를 타고 떠나요 이야기를 들려주겠어요. 어디 가는지는 비밀이야. 나도 데려가줘. 알았어. 오늘은 너도 데리고 갈게. 오빠, 어디 가? 나도 데려가. 나 안 데리고 가면 크게 울어버릴 거야. 어쩔 수 없이 동생 별이도 함께 가기로 했어요. 콩콩콩콩! 무서운 개들이야! 빨리 계단으로 올라가! 옥상으로 올라갔더니 고양이 버스가 있었어요. 너희도 타! 고양이 버스는 어두운 밤길을 달려 긴 성에 도착했어요. 여기에서 무엇을 할 거니? 친구를 데리고 갈 거야. 눈에 안경을 쓰고 털이 부서졌어요. 북슬북슬한 동물이 고양이 버스에 훌쩍 올라탔어요. 안녕, 난 판다야. 판다는 대나무 잎을 먹으며 인사했어요. 여기에서도 친구를 데리고 갈 거야. 높고 세모난 벽 뒤에서 낙타가 걸어오더니 입을 우물거리며 말했어요. 그것을 저 위에 놓고 왔어. 그럼 내가 도와줄게. 거미는 작고 가느다란 거미줄을 타고 올라가 작은 상자를 가지고 왔어요. 자, 여기 있어. 나도 데리고 가. 고양이 버스가 다시 달려가요. 저 멀리 높은 탑에서 반짝이는 불빛이 보이네요. 저기에 가는 거야? 벼리가 물어봐요. 아니야. 꼭대기에 시끄러운 수탉이 있으니 조심해야 해. 수탉이 울면 아침이 오거든. 고양이 버스는 수탉이 깨지 않게 살금살금 지나갔어요. 그때 갑자기 바람이 불어와서 고양이 버스가 마구 흔들렸어요. 아! 상자가 떨어지고 말았어! 빨리 찾아야 하는데 이러다가 아침이 오겠어. 갱고루가 상자를 주머니 속에 넣고 뛰어가 버려요. 거기 서! 그 상자를 돌려줘! 그럼 상자가 떨어지지 않게 고양이 버스가 마구 흔들렸어요. 아! 상자가 떨어지고 말았어! 빨리 찾아야 하는데 이러다가 아침이 오겠어. 갱고루가 상자를 주머니 속에 넣고 뛰어가 버려요. 거기 서! 그 상자를 돌려줘! 나도 고양이 버스에 태워줘. 고양이 버스는 바다에 도착했어요. 바다를 건너려면 바람이 필요해. 커다란 코끼리가 나타나서 말했어요. 그럼 내가 도와줄게. 나도 데려가. 코끼리가 커다란 귀를 벌렁이자 하늘을 날아서 바다를 건널 수 있었어요. 이제 고양이 버스에는 빈자리가 없네요. 바다를 건너 고양이 버스는 밝은 불빛이 환히 비추는 도시에 도착했어요. 이제 거의 다 왔어? 이제 거의 다 왔어. 코니리아! 바퀴가 햇불에 걸렸어! 내가 도와줄게! 머리가 하얀 독수리가 고양이 버스를 잡고 하늘 높이 날기 시작했어요. 고양이 버스가 도착한 숲속에서는 번쩍번쩍 빛이 나고 음악소리가 들려요. 매일 밤 우리는 이렇게 모여서 잔치를 한단다. 오늘은 호랑이의 생일이야. 제주넘기를 하는 판다.
답변	호랑이의 생일
생성된 질문	고양이 버스의 이름은 무엇인가?

문맥	고양이 버스를 타고 떠나요 친구들, 안녕? 고양이 버스를 타고 떠나요 이야기를 들려주겠어요. 어디 가는지는 비밀이야. 나도 데려가줘. 알았어. 오늘은 너도 데리고 갈게. 오빠, 어디 가? 나도 데려가. 나 안 데리고 가면 크게 울어버릴 거야. 어쩔 수 없이 동생 별이도 함께 가기로 했어요. 콩콩콩콩! 무서운 개들이야! 빨리 계단으로 올라가! 옥상으로 올라갔더니 고양이 버스가 있었어요. 너희도 타! 고양이 버스는 어두운 밤길을 달려 긴 성에 도착했어요. 여기에서 무엇을 할 거니? 친구를 데리고 갈 거야. 눈에 안경을 쓰고 털이 부서졌어요. 북슬북슬한 동물이 고양이 버스에 훌쩍 올라탔어요. 안녕, 난 판다야. 판다는 대나무 잎을 먹으며 인사했어요. 여기에서도 친구를 데리고 갈 거야. 높고 세모난 벽 뒤에서 낙타가 걸어오더니 입을 우물거리며 말했어요. 그것을 저 위에 놓고 왔어. 그럼 내가 도와줄게. 거미는 작고 가느다란 거미줄을 타고 올라가 작은 상자를 가지고 왔어요. 자, 여기 있어. 나도 데리고 가. 고양이 버스가 다시 달려가요. 저 멀리 높은 탑에서 반짝이는 불빛이 보이네요. 저기에 가는 거야? 벼리가 물어봐요. 아니야. 꼭대기에 시끄러운 수탉이 있으니 조심해야 해. 수탉이 울면 아침이 오거든. 고양이 버스는 수탉이 깨지 않게 살금살금 지나갔어요. 그때 갑자기 바람이 불어와서 고양이 버스가 마구 흔들렸어요. 아! 상자가 떨어지고 말았어! 빨리 찾아야 하는데 이러다가 아침이 오겠어. 갱고루가 상자를 주머니 속에 넣고 뛰어가 버려요. 거기 서! 그 상자를 돌려줘! 그럼 상자가 떨어지지 않게 고양이 버스가 마구 흔들렸어요. 아! 상자가 떨어지고 말았어! 빨리 찾아야 하는데 이러다가 아침이 오겠어. 갱고루가 상자를 주머니 속에 넣고 뛰어가 버려요. 거기 서! 그 상자를 돌려줘! 나도 고양이 버스에 태워줘. 고양이 버스는 바다에 도착했어요. 바다를 건너려면 바람이 필요해. 커다란 코끼리가 나타나서 말했어요. 그럼 내가 도와줄게. 나도 데려가. 코끼리가 커다란 귀를 벌렁이자 하늘을 날아서 바다를 건널 수 있었어요. 이제 고양이 버스에는 빈자리가 없네요. 바다를 건너 고양이 버스는 밝은 불빛이 환히 비추는 도시에 도착했어요. 이제 거의 다 왔어? 이제 거의 다 왔어. 코니리아! 바퀴가 햇불에 걸렸어! 내가 도와줄게! 머리가 하얀 독수리가 고양이 버스를 잡고 하늘 높이 날기 시작했어요. 고양이 버스가 도착한 숲속에서는 번쩍번쩍 빛이 나고 음악소리가 들려요. 매일 밤 우리는 이렇게 모여서 잔치를 한단다. 오늘은 호랑이의 생일이야. 제주넘기를 하는 판다.
